0,1
464.2254,44233.0
464.24078,43630.0
464.2562,43338.0
464.27158,43607.0
464.28699000000006,44100.0
464.30237,44481.0
464.31778,44000.0
464.33316,45744.0
464.34857,44225.0
464.36395,45361.0
464.37936,44749.0
464.39474,45287.0
464.41016,44239.0
464.42554,45182.0
464.44095,44969.0
464.45633,45411.0
464.47174,44167.0
464.48712,45326.0
464.50253,44989.0
464.51791,44968.0
464.53333,46417.0
464.54874,46229.0
464.56412,45714.0
464.57953,45042.0
464.59491,44907.0
464.61032,45882.0
464.6257,45006.0
464.64111,45388.0
464.65649,45681.0
464.67191,45933.0
464.68729,45444.0
464.7027,46041.0
464.71808,46013.0
464.73349,46553.0
464.74887,46210.0
464.76428,46393.0
464.77966,46909.0
464.79507,46413.0
464.81046,47206.0
464.82587,45852.0
464.84125,46979.0
464.85666,48004.0
464.87207,47943.0
464.88745,47628.0
464.90286,47353.0
464.91824,47397.0
464.93365,46421.0
464.94904,46904.0
464.96445,47231.0
464.97983,47617.0
464.99524,47648.0
465.01062,47972.0
465.02603,47802.0
465.04141,48277.0
465.05682,48259.0
465.0722,48287.0
465.08762,48583.0
465.103,48222.0
465.11841,48150.0
465.13379,47518.0
465.1492,47877.0
465.16458,48623.0
465.17999,48741.0
465.1954,48906.0
465.21078,48345.0
465.2262,48273.0
465.24158,48185.0
465.25699,47662.0
465.27237,48272.0
465.28778,48394.0
465.30315999999993,47907.0
465.31857,48515.0
465.33395,49803.0
465.34937,49276.0
465.36475,49686.0
465.38016,50438.0
465.39554,49734.0
465.41095,50138.0
465.42633,49916.0
465.44174,49765.0
465.45712,49943.0
465.47253,50531.0
465.48792,51327.0
465.50333,51154.0
465.51874,50319.0
465.53412,50372.0
465.54953,50616.0
465.56491,50916.0
465.58032,51186.0
465.5957,50208.0
465.61111,49977.0
465.6265,50915.0
465.64191,52294.0
465.6572900000001,52296.0
465.6727,50608.0
465.68808,50897.0
465.70349,50057.0
465.71887,52267.0
465.73428,50549.0
465.74966,50916.0
465.76508,50809.0
465.78046,51493.0
465.79587,51172.0
465.81125,51261.0
465.82666,51582.0
465.84207,51836.0
465.85745,52099.0
465.87286,51463.0
465.88824000000005,50978.0
465.90366,50821.0
465.91904000000005,50571.0
465.93445,52397.0
465.94983,52466.0
465.96524000000005,52252.0
465.98062,51948.0
465.99603,51731.0
466.01141,50811.0
466.02682,51111.0
466.04221,49974.0
466.05762,50498.0
466.073,51164.0
466.08841,51769.0
466.10379000000006,51436.0
466.1192,51010.0
466.13458,50512.0
466.14999000000006,50923.0
466.16541,50782.0
466.18079000000006,50668.0
466.1962,51594.0
466.21158,50953.0
466.22699000000006,50755.0
466.24237,50483.0
466.25778,49497.0
466.27316,49032.0
466.28857,48922.0
466.30396,49105.0
466.31937,49653.0
466.33475,49477.0
466.35016,50125.0
466.36554,49763.0
466.38095,49178.0
466.39633,49686.0
466.41174,49628.0
466.42712,49789.0
466.44254000000006,49459.0
466.45792,48697.0
466.47333,49716.0
466.48874000000006,49338.0
466.50412,49320.0
466.51953,48546.0
466.53491,48107.0
466.55032,48678.0
466.5657,49735.0
466.58112,48584.0
466.5965,48733.0
466.61191,48311.0
466.62729,48228.0
466.6427,48021.0
466.65808,49265.0
466.67349,48862.0
466.68887,48642.0
466.70428,48987.0
466.71967,48818.0
466.73508,47886.0
466.75046,47319.0
466.76587,47551.0
466.78125,47721.0
466.79666,47118.0
466.81207,46958.0
466.82745,47832.0
466.84286,47055.0
466.85825,47242.0
466.87366,45794.0
466.88904,47157.0
466.90445,46740.0
466.91983,47562.0
466.93524,48585.0
466.95062,47351.0
466.96603,47621.0
466.98141,47369.0
466.99683,47415.0
467.01221,47529.0
467.02762,46774.0
467.043,46764.0
467.05841,46982.0
467.07379,46874.0
467.0892,47113.0
467.10458,46233.0
467.12,46818.0
467.13541,47130.0
467.15079,47202.0
467.1662,47186.0
467.18158,46633.0
467.19699,45523.0
467.21237,46140.0
467.22778,45884.0
467.24316,46288.0
467.25858,45615.0
467.27396,45903.0
467.28937,45968.0
467.30475,46642.0
467.32016,45463.0
467.33554,46414.0
467.35095,46576.0
467.36633,46652.0
467.38174,46198.0
467.39713,46248.0
467.41254,45267.0
467.42792,44985.0
467.44333,44911.0
467.45874,45082.0
467.47412,45394.0
467.48953,45047.0
467.50491,44872.0
467.52032,45713.0
467.53571,45673.0
467.55112,45339.0
467.5665,45819.0
467.58191,45752.0
467.59729,45457.0
467.6127,45386.0
467.62808,44730.0
467.64349,45290.0
467.65887,45849.0
467.67429,44955.0
467.68967,45650.0
467.70508,45753.0
467.72046,46399.0
467.73587,45043.0
467.75125,45784.0
467.76666,44873.0
467.78207,45600.0
467.79745,45678.0
467.81287,45405.0
467.82825,46503.0
467.84366,45723.0
467.85904000000005,45878.0
467.87445,46087.0
467.88983,45141.0
467.90524000000005,45823.0
467.92062,45795.0
467.93604000000005,45562.0
467.95142,45925.0
467.96683,45239.0
467.98221,45121.0
467.99762,45423.0
468.013,46103.0
468.02841,46292.0
468.04379000000006,46296.0
468.0592,46270.0
468.07458,45862.0
468.09,45668.0
468.10541,45054.0
468.12079000000006,45073.0
468.1362,45421.0
468.15158,45684.0
468.16699000000006,45078.0
468.18237,44736.0
468.19778,45111.0
468.21317,45402.0
468.22858,44356.0
468.24396,44886.0
468.2593700000001,45206.0
468.27475,44712.0
468.29016,45474.0
468.30554000000006,45738.0
468.32095,46332.0
468.33633,45613.0
468.35175,46528.0
468.36713,45273.0
468.38254000000006,44597.0
468.39792,45100.0
468.41333,45587.0
468.42874000000006,45263.0
468.44412,45831.0
468.45953,46163.0
468.47491,46060.0
468.49033,46151.0
468.50571,45550.0
468.52112,45496.0
468.5365,45009.0
468.55191,45497.0
468.56729,45411.0
468.5827,45743.0
468.59808,45950.0
468.61349,45326.0
468.62888,46238.0
468.64429,45127.0
468.65967,46015.0
468.67508,45642.0
468.69046,45471.0
468.70587,45180.0
468.72125,45504.0
468.73666,45438.0
468.75208,45925.0
468.76746,45930.0
468.78287,46285.0
468.79825,45773.0
468.81366,45563.0
468.82904,45454.0
468.84445,46212.0
468.85983,46229.0
468.87524,45971.0
468.89063,45404.0
468.90604,45631.0
468.92142,45205.0
468.93683,45199.0
468.95221,46929.0
468.96762,46787.0
468.983,46481.0
468.99841,45941.0
469.01379,47121.0
469.02921,45255.0
469.04459,44999.0
469.06,45188.0
469.07541,45119.0
469.09079,44607.0
469.1062,45242.0
469.12158,45600.0
469.13699,45662.0
469.15237,45043.0
469.16779,44340.0
469.18317,45876.0
469.19858,45953.0
469.21396,45734.0
469.22937,45888.0
469.24475,45339.0
469.26016,46068.0
469.27554,45043.0
469.29095,45595.0
469.30634,45137.0
469.32175,45364.0
469.33713,46238.0
469.35254,46308.0
469.36792,46790.0
469.38333,46932.0
469.39874,46738.0
469.41412,45835.0
469.42953,45825.0
469.44492,45949.0
469.46033,45566.0
469.47571,45152.0
469.49112,44853.0
469.5065,45322.0
469.52190999999993,46079.0
469.53729,46202.0
469.5527,45542.0
469.56808,45241.0
469.5835,45263.0
469.59888,45207.0
469.61429,45154.0
469.62967,45495.0
469.64508,44956.0
469.66046,45242.0
469.67587,45516.0
469.69125,45599.0
469.70667,44402.0
469.72208,45478.0
469.73746,43572.0
469.75287,44072.0
469.76825,44672.0
469.78366,45135.0
469.7990400000001,44983.0
469.81445,45048.0
469.82983,45338.0
469.84525,45987.0
469.86063,47091.0
469.8760400000001,46682.0
469.89142,46662.0
469.90683,45838.0
469.92221,46182.0
469.93762,45692.0
469.953,45399.0
469.96841,45223.0
469.9838,45023.0
469.99921,45663.0
470.01459000000006,46456.0
470.03,46127.0
470.04541,45730.0
470.06079000000005,44839.0
470.0762,44959.0
470.09158,45985.0
470.10699000000005,46115.0
470.12238,46296.0
470.13779000000005,47452.0
470.1531700000001,47022.0
470.16858,47225.0
470.18396,45931.0
470.19937,46061.0
470.21475,46400.0
470.23016,46105.0
470.24554000000006,46617.0
470.26096,45845.0
470.27634000000006,46027.0
470.29175,47072.0
470.30713,46822.0
470.32254000000006,45269.0
470.33792,45042.0
470.35333,45507.0
470.36874000000006,45894.0
470.38412,46691.0
470.39954000000006,47539.0
470.41492,47235.0
